sale_id,product_id,sale_date,quantity_sold,unit_price,channel,region,discount_pct,is_returned,created_at,revenue,net_quantity,year,month,week,dow
7932,16,2024-04-10,8,441.25,retail,West,0.0,False,2024-04-10,3530.0,8,2024,4,15,2
7933,16,2024-04-10,8,419.19,online,East,5.0,False,2024-04-10,3185.84,8,2024,4,15,2
8443,17,2024-04-10,1,562.7,retail,West,0.0,False,2024-04-10,562.7,1,2024,4,15,2
8444,17,2024-04-10,4,562.7,online,East,0.0,False,2024-04-10,2250.8,4,2024,4,15,2
9008,18,2024-04-10,6,215.51,online,Central,0.0,False,2024-04-10,1293.06,6,2024,4,15,2
9009,18,2024-04-10,5,215.51,online,Central,0.0,False,2024-04-10,1077.55,5,2024,4,15,2
9010,18,2024-04-10,12,183.18,online,Central,15.0,False,2024-04-10,1868.44,12,2024,4,15,2
9606,19,2024-04-10,7,40.43,retail,North,0.0,False,2024-04-10,283.01,7,2024,4,15,2
10160,20,2024-04-10,2,133.7,online,West,5.0,False,2024-04-10,254.03,2,2024,4,15,2
10586,21,2024-04-10,2,244.46,retail,Central,15.0,False,2024-04-10,415.58,2,2024,4,15,2
10587,21,2024-04-10,4,287.6,online,East,0.0,False,2024-04-10,1150.4,4,2024,4,15,2
11057,22,2024-04-10,13,29.79,wholesale,South,10.0,False,2024-04-10,348.54,13,2024,4,15,2
11058,22,2024-04-10,1,33.1,online,West,0.0,False,2024-04-10,33.1,1,2024,4,15,2
11059,22,2024-04-10,26,33.1,online,North,0.0,False,2024-04-10,860.6,26,2024,4,15,2
11690,23,2024-04-10,8,34.14,retail,West,0.0,False,2024-04-10,273.12,8,2024,4,15,2
12308,24,2024-04-10,4,234.78,online,North,20.0,False,2024-04-10,751.3,4,2024,4,15,2
12309,24,2024-04-10,1,264.12,retail,South,10.0,False,2024-04-10,237.71,1,2024,4,15,2
12310,24,2024-04-10,3,293.47,retail,East,0.0,False,2024-04-10,880.41,3,2024,4,15,2
12913,25,2024-04-10,1,82.85,online,North,0.0,False,2024-04-10,82.85,1,2024,4,15,2
13511,26,2024-04-10,11,69.11,retail,South,0.0,False,2024-04-10,760.21,11,2024,4,15,2
13512,26,2024-04-10,9,55.29,retail,Central,20.0,False,2024-04-10,398.09,9,2024,4,15,2
13513,26,2024-04-10,19,69.11,online,South,0.0,False,2024-04-10,1313.09,19,2024,4,15,2
14156,27,2024-04-10,4,34.16,retail,South,0.0,False,2024-04-10,136.64,4,2024,4,15,2
14753,28,2024-04-10,2,346.62,online,East,0.0,False,2024-04-10,693.24,2,2024,4,15,2
14754,28,2024-04-10,1,277.3,retail,East,20.0,False,2024-04-10,221.84,1,2024,4,15,2
14755,28,2024-04-10,6,346.62,online,South,0.0,False,2024-04-10,2079.72,6,2024,4,15,2
15301,29,2024-04-10,1,219.49,retail,East,0.0,False,2024-04-10,219.49,1,2024,4,15,2
15752,30,2024-04-10,2,130.25,retail,South,0.0,False,2024-04-10,260.5,2,2024,4,15,2
16195,31,2024-04-10,15,31.66,online,South,10.0,False,2024-04-10,427.41,15,2024,4,15,2
16790,32,2024-04-10,3,516.69,online,North,0.0,False,2024-04-10,1550.07,3,2024,4,15,2
17337,33,2024-04-10,11,400.11,online,West,0.0,False,2024-04-10,4401.21,11,2024,4,15,2
17894,34,2024-04-10,1,281.0,retail,South,0.0,False,2024-04-10,281.0,1,2024,4,15,2
18342,35,2024-04-10,2,32.79,retail,South,0.0,False,2024-04-10,65.58,2,2024,4,15,2
18343,35,2024-04-10,25,31.15,online,North,5.0,False,2024-04-10,739.81,25,2024,4,15,2
18344,35,2024-04-10,2,32.79,retail,South,0.0,False,2024-04-10,65.58,2,2024,4,15,2
18871,36,2024-04-10,2,188.79,online,West,0.0,False,2024-04-10,377.58,2,2024,4,15,2
19238,37,2024-04-10,2,317.96,online,Central,15.0,False,2024-04-10,540.53,2,2024,4,15,2
19684,38,2024-04-10,8,82.29,retail,East,10.0,False,2024-04-10,592.49,8,2024,4,15,2
19685,38,2024-04-10,6,91.43,wholesale,West,0.0,False,2024-04-10,548.58,6,2024,4,15,2
19686,38,2024-04-10,11,91.43,online,North,0.0,False,2024-04-10,1005.73,11,2024,4,15,2
20286,39,2024-04-10,12,17.05,online,East,10.0,False,2024-04-10,184.14,12,2024,4,15,2
20866,40,2024-04-10,1,338.86,retail,East,0.0,False,2024-04-10,338.86,1,2024,4,15,2
92,1,2024-04-11,1,867.24,online,West,0.0,False,2024-04-11,867.24,1,2024,4,15,3
567,2,2024-04-11,19,60.95,online,East,5.0,False,2024-04-11,1100.15,19,2024,4,15,3
1196,3,2024-04-11,6,33.07,online,West,0.0,False,2024-04-11,198.42,6,2024,4,15,3
1700,4,2024-04-11,1,558.32,online,East,5.0,False,2024-04-11,530.4,1,2024,4,15,3
2079,5,2024-04-11,2,493.84,online,North,0.0,False,2024-04-11,987.68,2,2024,4,15,3
2080,5,2024-04-11,2,444.46,retail,Central,10.0,False,2024-04-11,800.03,2,2024,4,15,3
2639,6,2024-04-11,11,274.9,retail,East,5.0,False,2024-04-11,2872.7,11,2024,4,15,3
3832,8,2024-04-11,1,114.43,wholesale,South,10.0,False,2024-04-11,102.99,1,2024,4,15,3
3833,8,2024-04-11,6,120.78,online,Central,5.0,False,2024-04-11,688.45,6,2024,4,15,3
4411,9,2024-04-11,8,244.14,online,East,0.0,True,2024-04-11,1953.12,0,2024,4,15,3
5514,11,2024-04-11,4,8.58,retail,East,5.0,False,2024-04-11,32.6,4,2024,4,15,3
5515,11,2024-04-11,22,9.03,retail,North,0.0,False,2024-04-11,198.66,22,2024,4,15,3
5516,11,2024-04-11,7,9.03,online,East,0.0,False,2024-04-11,63.21,7,2024,4,15,3
6030,12,2024-04-11,3,326.54,online,South,15.0,False,2024-04-11,832.68,3,2024,4,15,3
6740,14,2024-04-11,3,117.71,online,North,0.0,False,2024-04-11,353.13,3,2024,4,15,3
6741,14,2024-04-11,1,111.82,online,South,5.0,False,2024-04-11,106.23,1,2024,4,15,3
6742,14,2024-04-11,9,117.71,retail,West,0.0,False,2024-04-11,1059.39,9,2024,4,15,3
7334,15,2024-04-11,9,7.27,retail,South,0.0,False,2024-04-11,65.43,9,2024,4,15,3
7335,15,2024-04-11,8,6.54,retail,East,10.0,False,2024-04-11,47.09,8,2024,4,15,3
7336,15,2024-04-11,10,5.82,retail,South,20.0,False,2024-04-11,46.56,10,2024,4,15,3
7934,16,2024-04-11,9,397.12,wholesale,East,10.0,False,2024-04-11,3216.67,9,2024,4,15,3
8445,17,2024-04-11,1,478.3,online,Central,15.0,False,2024-04-11,406.56,1,2024,4,15,3
9011,18,2024-04-11,12,215.51,retail,Central,0.0,False,2024-04-11,2586.12,12,2024,4,15,3
9607,19,2024-04-11,26,40.43,online,South,0.0,False,2024-04-11,1051.18,26,2024,4,15,3
10161,20,2024-04-11,4,140.74,retail,South,0.0,False,2024-04-11,562.96,4,2024,4,15,3
10588,21,2024-04-11,5,244.46,online,South,15.0,False,2024-04-11,1038.96,5,2024,4,15,3
11060,22,2024-04-11,8,26.48,wholesale,West,20.0,False,2024-04-11,169.47,8,2024,4,15,3
11691,23,2024-04-11,2,29.02,online,Central,15.0,False,2024-04-11,49.33,2,2024,4,15,3
12311,24,2024-04-11,3,264.12,retail,North,10.0,False,2024-04-11,713.12,3,2024,4,15,3
12312,24,2024-04-11,4,278.8,retail,East,5.0,False,2024-04-11,1059.44,4,2024,4,15,3
12914,25,2024-04-11,10,70.42,retail,South,15.0,False,2024-04-11,598.57,10,2024,4,15,3
13514,26,2024-04-11,22,69.11,retail,South,0.0,False,2024-04-11,1520.42,22,2024,4,15,3
14157,27,2024-04-11,21,30.74,online,East,10.0,False,2024-04-11,580.99,21,2024,4,15,3
14756,28,2024-04-11,4,346.62,online,North,0.0,False,2024-04-11,1386.48,4,2024,4,15,3
15302,29,2024-04-11,2,208.52,online,West,5.0,False,2024-04-11,396.19,2,2024,4,15,3
15753,30,2024-04-11,2,130.25,retail,East,0.0,False,2024-04-11,260.5,2,2024,4,15,3
16196,31,2024-04-11,15,35.18,retail,North,0.0,False,2024-04-11,527.7,15,2024,4,15,3
16197,31,2024-04-11,24,35.18,online,South,0.0,False,2024-04-11,844.32,24,2024,4,15,3
16198,31,2024-04-11,26,33.42,wholesale,North,5.0,False,2024-04-11,825.47,26,2024,4,15,3
16791,32,2024-04-11,2,516.69,retail,Central,0.0,False,2024-04-11,1033.38,2,2024,4,15,3
16792,32,2024-04-11,1,516.69,online,South,0.0,False,2024-04-11,516.69,1,2024,4,15,3
17338,33,2024-04-11,2,400.11,retail,South,0.0,False,2024-04-11,800.22,2,2024,4,15,3
17339,33,2024-04-11,1,360.1,wholesale,East,10.0,False,2024-04-11,324.09,1,2024,4,15,3
17895,34,2024-04-11,1,281.0,retail,South,0.0,False,2024-04-11,281.0,1,2024,4,15,3
18345,35,2024-04-11,5,32.79,retail,West,0.0,False,2024-04-11,163.95,5,2024,4,15,3
18872,36,2024-04-11,5,188.79,online,Central,0.0,False,2024-04-11,943.95,5,2024,4,15,3
19239,37,2024-04-11,2,336.66,online,Central,10.0,False,2024-04-11,605.99,2,2024,4,15,3
19687,38,2024-04-11,20,77.72,retail,East,15.0,False,2024-04-11,1321.24,20,2024,4,15,3
20287,39,2024-04-11,9,16.11,retail,East,15.0,False,2024-04-11,123.24,9,2024,4,15,3
20867,40,2024-04-11,3,338.86,online,Central,0.0,False,2024-04-11,1016.58,3,2024,4,15,3
93,1,2024-04-12,3,867.24,online,East,0.0,False,2024-04-12,2601.72,3,2024,4,15,4
568,2,2024-04-12,25,64.16,online,West,0.0,False,2024-04-12,1604.0,25,2024,4,15,4
1197,3,2024-04-12,5,33.07,online,South,0.0,False,2024-04-12,165.35,5,2024,4,15,4
1198,3,2024-04-12,3,31.42,retail,East,5.0,False,2024-04-12,89.55,3,2024,4,15,4
1701,4,2024-04-12,1,587.7,online,West,0.0,False,2024-04-12,587.7,1,2024,4,15,4
2081,5,2024-04-12,8,419.76,retail,West,15.0,False,2024-04-12,2854.37,8,2024,4,15,4
2640,6,2024-04-12,4,231.5,online,South,20.0,False,2024-04-12,740.8,4,2024,4,15,4
3834,8,2024-04-12,4,120.78,retail,East,5.0,False,2024-04-12,458.96,4,2024,4,15,4
3835,8,2024-04-12,3,127.14,online,East,0.0,False,2024-04-12,381.42,3,2024,4,15,4
4412,9,2024-04-12,2,244.14,online,East,0.0,False,2024-04-12,488.28,2,2024,4,15,4
5517,11,2024-04-12,2,7.68,retail,South,15.0,False,2024-04-12,13.06,2,2024,4,15,4
6364,13,2024-04-12,2,762.11,retail,North,0.0,False,2024-04-12,1524.22,2,2024,4,15,4
6743,14,2024-04-12,4,117.71,retail,West,0.0,False,2024-04-12,470.84,4,2024,4,15,4
7337,15,2024-04-12,6,7.27,retail,South,0.0,False,2024-04-12,43.62,6,2024,4,15,4
7338,15,2024-04-12,23,7.27,retail,Central,0.0,False,2024-04-12,167.21,23,2024,4,15,4
7935,16,2024-04-12,5,353.0,online,West,20.0,False,2024-04-12,1412.0,5,2024,4,15,4
7936,16,2024-04-12,2,441.25,wholesale,South,0.0,False,2024-04-12,882.5,2,2024,4,15,4
8446,17,2024-04-12,1,562.7,online,South,0.0,False,2024-04-12,562.7,1,2024,4,15,4
9012,18,2024-04-12,16,215.51,online,Central,0.0,False,2024-04-12,3448.16,16,2024,4,15,4
9608,19,2024-04-12,13,32.34,online,Central,20.0,False,2024-04-12,336.34,13,2024,4,15,4
10162,20,2024-04-12,3,133.7,retail,Central,5.0,False,2024-04-12,381.04,3,2024,4,15,4
10589,21,2024-04-12,4,287.6,online,North,0.0,False,2024-04-12,1150.4,4,2024,4,15,4
11061,22,2024-04-12,23,29.79,retail,South,10.0,False,2024-04-12,616.65,23,2024,4,15,4
11692,23,2024-04-12,10,32.43,retail,North,5.0,False,2024-04-12,308.08,10,2024,4,15,4
12313,24,2024-04-12,8,293.47,retail,East,0.0,False,2024-04-12,2347.76,8,2024,4,15,4
13515,26,2024-04-12,26,58.74,online,East,15.0,False,2024-04-12,1298.15,26,2024,4,15,4
14158,27,2024-04-12,2,34.16,retail,North,0.0,False,2024-04-12,68.32,2,2024,4,15,4
14757,28,2024-04-12,2,346.62,retail,West,0.0,False,2024-04-12,693.24,2,2024,4,15,4
14758,28,2024-04-12,5,311.96,retail,Central,10.0,False,2024-04-12,1403.82,5,2024,4,15,4
14759,28,2024-04-12,6,346.62,online,North,0.0,False,2024-04-12,2079.72,6,2024,4,15,4
15303,29,2024-04-12,3,219.49,online,South,0.0,False,2024-04-12,658.47,3,2024,4,15,4
15754,30,2024-04-12,2,123.74,online,West,5.0,False,2024-04-12,235.11,2,2024,4,15,4
16199,31,2024-04-12,6,35.18,wholesale,North,0.0,False,2024-04-12,211.08,6,2024,4,15,4
16793,32,2024-04-12,1,439.19,online,Central,15.0,False,2024-04-12,373.31,1,2024,4,15,4
16794,32,2024-04-12,2,516.69,retail,North,0.0,False,2024-04-12,1033.38,2,2024,4,15,4
17340,33,2024-04-12,1,320.09,retail,Central,20.0,False,2024-04-12,256.07,1,2024,4,15,4
17341,33,2024-04-12,9,380.1,retail,North,5.0,False,2024-04-12,3249.86,9,2024,4,15,4
17342,33,2024-04-12,1,400.11,wholesale,South,0.0,False,2024-04-12,400.11,1,2024,4,15,4
17896,34,2024-04-12,4,281.0,retail,North,0.0,False,2024-04-12,1124.0,4,2024,4,15,4
18346,35,2024-04-12,3,32.79,online,North,0.0,False,2024-04-12,98.37,3,2024,4,15,4
18347,35,2024-04-12,26,32.79,online,Central,0.0,False,2024-04-12,852.54,26,2024,4,15,4
18873,36,2024-04-12,1,160.47,online,North,15.0,False,2024-04-12,136.4,1,2024,4,15,4
19240,37,2024-04-12,3,374.07,online,West,0.0,False,2024-04-12,1122.21,3,2024,4,15,4
19688,38,2024-04-12,19,77.72,retail,South,15.0,False,2024-04-12,1255.18,19,2024,4,15,4
20288,39,2024-04-12,26,18.0,wholesale,North,5.0,False,2024-04-12,444.6,26,2024,4,15,4
20289,39,2024-04-12,1,18.95,wholesale,North,0.0,True,2024-04-12,18.95,0,2024,4,15,4
20868,40,2024-04-12,13,338.86,retail,East,0.0,False,2024-04-12,4405.18,13,2024,4,15,4
94,1,2024-04-13,2,867.24,wholesale,Central,0.0,False,2024-04-13,1734.48,2,2024,4,15,5
569,2,2024-04-13,2,60.95,retail,North,5.0,False,2024-04-13,115.8,2,2024,4,15,5
570,2,2024-04-13,8,64.16,retail,East,0.0,False,2024-04-13,513.28,8,2024,4,15,5
1199,3,2024-04-13,2,33.07,retail,North,0.0,False,2024-04-13,66.14,2,2024,4,15,5
1702,4,2024-04-13,2,587.7,retail,North,0.0,False,2024-04-13,1175.4,2,2024,4,15,5
2082,5,2024-04-13,3,469.15,online,North,5.0,False,2024-04-13,1337.08,3,2024,4,15,5
2641,6,2024-04-13,2,289.37,wholesale,Central,0.0,False,2024-04-13,578.74,2,2024,4,15,5
2642,6,2024-04-13,3,289.37,online,Central,0.0,False,2024-04-13,868.11,3,2024,4,15,5
3235,7,2024-04-13,6,20.1,online,East,10.0,False,2024-04-13,108.54,6,2024,4,15,5
3236,7,2024-04-13,7,22.33,online,Central,0.0,False,2024-04-13,156.31,7,2024,4,15,5
3836,8,2024-04-13,1,127.14,retail,South,0.0,False,2024-04-13,127.14,1,2024,4,15,5
3837,8,2024-04-13,4,108.07,online,West,15.0,False,2024-04-13,367.44,4,2024,4,15,5
3838,8,2024-04-13,3,127.14,retail,West,0.0,False,2024-04-13,381.42,3,2024,4,15,5
4413,9,2024-04-13,1,244.14,retail,West,0.0,False,2024-04-13,244.14,1,2024,4,15,5
4414,9,2024-04-13,5,231.93,online,West,5.0,False,2024-04-13,1101.67,5,2024,4,15,5
5518,11,2024-04-13,19,7.68,retail,Central,15.0,False,2024-04-13,124.03,19,2024,4,15,5
6031,12,2024-04-13,1,384.17,retail,West,0.0,False,2024-04-13,384.17,1,2024,4,15,5
6744,14,2024-04-13,1,94.17,retail,North,20.0,False,2024-04-13,75.34,1,2024,4,15,5
6745,14,2024-04-13,2,117.71,online,Central,0.0,False,2024-04-13,235.42,2,2024,4,15,5
6746,14,2024-04-13,1,100.05,online,North,15.0,False,2024-04-13,85.04,1,2024,4,15,5
7339,15,2024-04-13,1,7.27,retail,South,0.0,False,2024-04-13,7.27,1,2024,4,15,5
7340,15,2024-04-13,16,7.27,online,East,0.0,False,2024-04-13,116.32,16,2024,4,15,5
7937,16,2024-04-13,4,441.25,wholesale,South,0.0,False,2024-04-13,1765.0,4,2024,4,15,5
8447,17,2024-04-13,5,534.57,retail,West,5.0,False,2024-04-13,2539.21,5,2024,4,15,5
9013,18,2024-04-13,2,204.73,retail,East,5.0,False,2024-04-13,388.99,2,2024,4,15,5
9014,18,2024-04-13,1,215.51,online,North,0.0,False,2024-04-13,215.51,1,2024,4,15,5
9015,18,2024-04-13,3,215.51,online,East,0.0,False,2024-04-13,646.53,3,2024,4,15,5
9609,19,2024-04-13,9,40.43,retail,East,0.0,False,2024-04-13,363.87,9,2024,4,15,5
9610,19,2024-04-13,1,40.43,online,South,0.0,False,2024-04-13,40.43,1,2024,4,15,5
9611,19,2024-04-13,26,40.43,online,West,0.0,False,2024-04-13,1051.18,26,2024,4,15,5
10163,20,2024-04-13,1,126.67,retail,North,10.0,False,2024-04-13,114.0,1,2024,4,15,5
10590,21,2024-04-13,1,287.6,online,East,0.0,False,2024-04-13,287.6,1,2024,4,15,5
11062,22,2024-04-13,2,33.1,wholesale,Central,0.0,False,2024-04-13,66.2,2,2024,4,15,5
11063,22,2024-04-13,13,33.1,online,North,0.0,False,2024-04-13,430.3,13,2024,4,15,5
11064,22,2024-04-13,2,33.1,retail,Central,0.0,False,2024-04-13,66.2,2,2024,4,15,5
11693,23,2024-04-13,19,30.73,online,East,10.0,False,2024-04-13,525.48,19,2024,4,15,5
12314,24,2024-04-13,2,249.45,retail,South,15.0,False,2024-04-13,424.06,2,2024,4,15,5
12315,24,2024-04-13,2,264.12,retail,East,10.0,False,2024-04-13,475.42,2,2024,4,15,5
13516,26,2024-04-13,26,69.11,online,Central,0.0,False,2024-04-13,1796.86,26,2024,4,15,5
14159,27,2024-04-13,4,34.16,online,East,0.0,False,2024-04-13,136.64,4,2024,4,15,5
14760,28,2024-04-13,1,346.62,retail,North,0.0,False,2024-04-13,346.62,1,2024,4,15,5
15304,29,2024-04-13,1,219.49,retail,South,0.0,False,2024-04-13,219.49,1,2024,4,15,5
15755,30,2024-04-13,4,130.25,online,North,0.0,False,2024-04-13,521.0,4,2024,4,15,5
16200,31,2024-04-13,1,35.18,online,Central,0.0,False,2024-04-13,35.18,1,2024,4,15,5
16201,31,2024-04-13,4,35.18,online,South,0.0,False,2024-04-13,140.72,4,2024,4,15,5
16795,32,2024-04-13,4,516.69,retail,Central,0.0,False,2024-04-13,2066.76,4,2024,4,15,5
17343,33,2024-04-13,1,400.11,retail,East,0.0,False,2024-04-13,400.11,1,2024,4,15,5
17897,34,2024-04-13,3,281.0,wholesale,West,0.0,False,2024-04-13,843.0,3,2024,4,15,5
18348,35,2024-04-13,4,32.79,retail,South,0.0,False,2024-04-13,131.16,4,2024,4,15,5
18349,35,2024-04-13,1,32.79,retail,North,0.0,False,2024-04-13,32.79,1,2024,4,15,5
18874,36,2024-04-13,4,188.79,retail,North,0.0,False,2024-04-13,755.16,4,2024,4,15,5
19241,37,2024-04-13,1,374.07,online,Central,0.0,False,2024-04-13,374.07,1,2024,4,15,5
19689,38,2024-04-13,8,91.43,online,South,0.0,False,2024-04-13,731.44,8,2024,4,15,5
19690,38,2024-04-13,4,91.43,online,Central,0.0,False,2024-04-13,365.72,4,2024,4,15,5
20869,40,2024-04-13,3,271.09,retail,South,20.0,False,2024-04-13,650.62,3,2024,4,15,5
95,1,2024-04-14,2,823.88,retail,South,5.0,False,2024-04-14,1565.37,2,2024,4,15,6
571,2,2024-04-14,7,64.16,retail,South,0.0,False,2024-04-14,449.12,7,2024,4,15,6
1200,3,2024-04-14,4,33.07,retail,Central,0.0,False,2024-04-14,132.28,4,2024,4,15,6
1703,4,2024-04-14,1,587.7,online,North,0.0,False,2024-04-14,587.7,1,2024,4,15,6
2083,5,2024-04-14,3,469.15,wholesale,West,5.0,False,2024-04-14,1337.08,3,2024,4,15,6
2643,6,2024-04-14,2,274.9,online,Central,5.0,False,2024-04-14,522.31,2,2024,4,15,6
3237,7,2024-04-14,3,22.33,retail,Central,0.0,False,2024-04-14,66.99,3,2024,4,15,6
3839,8,2024-04-14,2,120.78,retail,Central,5.0,False,2024-04-14,229.48,2,2024,4,15,6
4415,9,2024-04-14,1,244.14,retail,Central,0.0,False,2024-04-14,244.14,1,2024,4,15,6
5519,11,2024-04-14,9,9.03,retail,West,0.0,False,2024-04-14,81.27,9,2024,4,15,6
5520,11,2024-04-14,20,9.03,online,South,0.0,False,2024-04-14,180.6,20,2024,4,15,6
6032,12,2024-04-14,1,345.75,retail,South,10.0,False,2024-04-14,311.18,1,2024,4,15,6
6747,14,2024-04-14,2,111.82,retail,North,5.0,False,2024-04-14,212.46,2,2024,4,15,6
7341,15,2024-04-14,9,6.18,retail,West,15.0,False,2024-04-14,47.28,9,2024,4,15,6
7938,16,2024-04-14,2,375.06,retail,Central,15.0,False,2024-04-14,637.6,2,2024,4,15,6
8448,17,2024-04-14,1,562.7,online,South,0.0,False,2024-04-14,562.7,1,2024,4,15,6
9016,18,2024-04-14,3,215.51,retail,South,0.0,False,2024-04-14,646.53,3,2024,4,15,6
9612,19,2024-04-14,12,40.43,wholesale,South,0.0,False,2024-04-14,485.16,12,2024,4,15,6
9613,19,2024-04-14,2,40.43,online,West,0.0,False,2024-04-14,80.86,2,2024,4,15,6
9614,19,2024-04-14,6,38.41,retail,North,5.0,False,2024-04-14,218.94,6,2024,4,15,6
10164,20,2024-04-14,1,140.74,online,North,0.0,False,2024-04-14,140.74,1,2024,4,15,6
10591,21,2024-04-14,3,273.22,retail,West,5.0,False,2024-04-14,778.68,3,2024,4,15,6
11065,22,2024-04-14,2,31.45,online,South,5.0,False,2024-04-14,59.76,2,2024,4,15,6
11694,23,2024-04-14,1,32.43,retail,West,5.0,False,2024-04-14,30.81,1,2024,4,15,6
11695,23,2024-04-14,7,32.43,online,North,5.0,True,2024-04-14,215.66,0,2024,4,15,6
11696,23,2024-04-14,14,34.14,retail,West,0.0,False,2024-04-14,477.96,14,2024,4,15,6
12316,24,2024-04-14,1,293.47,online,East,0.0,False,2024-04-14,293.47,1,2024,4,15,6
12317,24,2024-04-14,4,293.47,retail,North,0.0,False,2024-04-14,1173.88,4,2024,4,15,6
12318,24,2024-04-14,1,293.47,retail,South,0.0,False,2024-04-14,293.47,1,2024,4,15,6
13517,26,2024-04-14,26,69.11,retail,South,0.0,False,2024-04-14,1796.86,26,2024,4,15,6
14160,27,2024-04-14,6,34.16,online,Central,0.0,False,2024-04-14,204.96,6,2024,4,15,6
14161,27,2024-04-14,21,34.16,online,East,0.0,False,2024-04-14,717.36,21,2024,4,15,6
14162,27,2024-04-14,13,34.16,wholesale,South,0.0,False,2024-04-14,444.08,13,2024,4,15,6
14761,28,2024-04-14,1,346.62,online,East,0.0,False,2024-04-14,346.62,1,2024,4,15,6
15305,29,2024-04-14,3,197.54,retail,East,10.0,False,2024-04-14,533.36,3,2024,4,15,6
15756,30,2024-04-14,1,130.25,wholesale,South,0.0,False,2024-04-14,130.25,1,2024,4,15,6
16202,31,2024-04-14,3,35.18,online,South,0.0,False,2024-04-14,105.54,3,2024,4,15,6
16796,32,2024-04-14,3,516.69,wholesale,Central,0.0,False,2024-04-14,1550.07,3,2024,4,15,6
17344,33,2024-04-14,1,320.09,retail,South,20.0,False,2024-04-14,256.07,1,2024,4,15,6
17345,33,2024-04-14,4,400.11,retail,Central,0.0,False,2024-04-14,1600.44,4,2024,4,15,6
17346,33,2024-04-14,6,400.11,retail,West,0.0,False,2024-04-14,2400.66,6,2024,4,15,6
17898,34,2024-04-14,2,281.0,online,Central,0.0,False,2024-04-14,562.0,2,2024,4,15,6
18350,35,2024-04-14,2,32.79,wholesale,South,0.0,False,2024-04-14,65.58,2,2024,4,15,6
18875,36,2024-04-14,3,188.79,retail,Central,0.0,True,2024-04-14,566.37,0,2024,4,15,6
19242,37,2024-04-14,3,374.07,retail,South,0.0,False,2024-04-14,1122.21,3,2024,4,15,6
19691,38,2024-04-14,3,86.86,online,South,5.0,False,2024-04-14,247.55,3,2024,4,15,6
19692,38,2024-04-14,2,91.43,online,West,0.0,False,2024-04-14,182.86,2,2024,4,15,6
19693,38,2024-04-14,1,86.86,online,Central,5.0,False,2024-04-14,82.52,1,2024,4,15,6
20870,40,2024-04-14,2,304.97,retail,North,10.0,False,2024-04-14,548.95,2,2024,4,15,6
20871,40,2024-04-14,7,338.86,online,Central,0.0,False,2024-04-14,2372.02,7,2024,4,15,6
96,1,2024-04-15,3,867.24,wholesale,South,0.0,False,2024-04-15,2601.72,3,2024,4,16,0
572,2,2024-04-15,1,64.16,wholesale,Central,0.0,False,2024-04-15,64.16,1,2024,4,16,0
573,2,2024-04-15,16,64.16,online,Central,0.0,False,2024-04-15,1026.56,16,2024,4,16,0
574,2,2024-04-15,16,64.16,retail,North,0.0,False,2024-04-15,1026.56,16,2024,4,16,0
1201,3,2024-04-15,1,33.07,wholesale,Central,0.0,False,2024-04-15,33.07,1,2024,4,16,0
1704,4,2024-04-15,1,587.7,online,North,0.0,False,2024-04-15,587.7,1,2024,4,16,0
2084,5,2024-04-15,1,469.15,retail,East,5.0,False,2024-04-15,445.69,1,2024,4,16,0
2085,5,2024-04-15,1,395.07,wholesale,East,20.0,False,2024-04-15,316.06,1,2024,4,16,0
2086,5,2024-04-15,2,493.84,online,South,0.0,False,2024-04-15,987.68,2,2024,4,16,0
2644,6,2024-04-15,13,289.37,retail,East,0.0,False,2024-04-15,3761.81,13,2024,4,16,0
3238,7,2024-04-15,17,21.21,online,Central,5.0,False,2024-04-15,342.54,17,2024,4,16,0
3840,8,2024-04-15,6,120.78,retail,West,5.0,False,2024-04-15,688.45,6,2024,4,16,0
4416,9,2024-04-15,3,244.14,online,North,0.0,True,2024-04-15,732.42,0,2024,4,16,0
4417,9,2024-04-15,3,244.14,online,Central,0.0,False,2024-04-15,732.42,3,2024,4,16,0
4987,10,2024-04-15,5,102.69,online,North,5.0,False,2024-04-15,487.78,5,2024,4,16,0
5521,11,2024-04-15,21,7.68,wholesale,West,15.0,False,2024-04-15,137.09,21,2024,4,16,0
6033,12,2024-04-15,2,384.17,wholesale,Central,0.0,False,2024-04-15,768.34,2,2024,4,16,0
6365,13,2024-04-15,2,685.9,online,Central,10.0,False,2024-04-15,1234.62,2,2024,4,16,0
6748,14,2024-04-15,5,117.71,retail,South,0.0,False,2024-04-15,588.55,5,2024,4,16,0
6749,14,2024-04-15,1,117.71,wholesale,South,0.0,False,2024-04-15,117.71,1,2024,4,16,0
6750,14,2024-04-15,19,105.94,retail,East,10.0,False,2024-04-15,1811.57,19,2024,4,16,0
7342,15,2024-04-15,2,7.27,online,North,0.0,False,2024-04-15,14.54,2,2024,4,16,0
7343,15,2024-04-15,26,7.27,retail,South,0.0,False,2024-04-15,189.02,26,2024,4,16,0
