inventory_id,product_id,snapshot_date,warehouse_id,quantity_on_hand,quantity_reserved,reorder_triggered,unit_cost_snapshot,created_at,reorder_point,reorder_quantity,quantity_available,is_below_reorder
2131,6,2024-10-27,WH-001,177,43,False,99.6,2024-10-27,49,196,134,False
2132,6,2024-10-28,WH-001,172,26,False,98.51,2024-10-28,49,196,146,False
2133,6,2024-10-29,WH-001,162,2,False,103.54,2024-10-29,49,196,160,False
2134,6,2024-10-30,WH-001,161,0,False,102.65,2024-10-30,49,196,161,False
2135,6,2024-10-31,WH-001,154,14,False,98.94,2024-10-31,49,196,140,False
2136,6,2024-11-01,WH-001,152,8,False,102.65,2024-11-01,49,196,144,False
2137,6,2024-11-02,WH-001,149,3,False,101.8,2024-11-02,49,196,146,False
2138,6,2024-11-03,WH-001,146,19,False,102.43,2024-11-03,49,196,127,False
2139,6,2024-11-04,WH-001,143,33,False,100.81,2024-11-04,49,196,110,False
2140,6,2024-11-05,WH-001,133,11,False,102.63,2024-11-05,49,196,122,False
2141,6,2024-11-06,WH-001,121,20,False,103.47,2024-11-06,49,196,101,False
2142,6,2024-11-07,WH-001,114,24,False,102.67,2024-11-07,49,196,90,False
2143,6,2024-11-08,WH-001,110,9,False,99.43,2024-11-08,49,196,101,False
2144,6,2024-11-09,WH-001,109,8,False,101.42,2024-11-09,49,196,101,False
2145,6,2024-11-10,WH-001,108,16,False,97.68,2024-11-10,49,196,92,False
2146,6,2024-11-11,WH-001,101,15,False,100.71,2024-11-11,49,196,86,False
2147,6,2024-11-12,WH-001,99,16,False,99.83,2024-11-12,49,196,83,False
2148,6,2024-11-13,WH-001,96,6,False,101.71,2024-11-13,49,196,90,False
2149,6,2024-11-14,WH-001,94,17,False,101.54,2024-11-14,49,196,77,False
2150,6,2024-11-15,WH-001,88,19,False,98.68,2024-11-15,49,196,69,False
2151,6,2024-11-16,WH-001,81,9,False,101.88,2024-11-16,49,196,72,False
2152,6,2024-11-17,WH-001,74,1,False,102.35,2024-11-17,49,196,73,False
2153,6,2024-11-18,WH-001,69,17,False,99.39,2024-11-18,49,196,52,False
2154,6,2024-11-19,WH-001,61,13,False,100.91,2024-11-19,49,196,48,True
2155,6,2024-11-20,WH-001,57,5,False,103.21,2024-11-20,49,196,52,False
2156,6,2024-11-21,WH-001,55,13,False,99.2,2024-11-21,49,196,42,True
2157,6,2024-11-22,WH-001,51,11,False,99.36,2024-11-22,49,196,40,True
2158,6,2024-11-23,WH-001,46,10,True,102.54,2024-11-23,49,196,36,True
2159,6,2024-11-24,WH-001,44,8,False,97.98,2024-11-24,49,196,36,True
2160,6,2024-11-25,WH-001,40,6,False,103.06,2024-11-25,49,196,34,True
2161,6,2024-11-26,WH-001,33,6,False,100.95,2024-11-26,49,196,27,True
2162,6,2024-11-27,WH-001,32,1,False,98.34,2024-11-27,49,196,31,True
2163,6,2024-11-28,WH-001,29,6,False,102.62,2024-11-28,49,196,23,True
2164,6,2024-11-29,WH-001,10,0,False,100.82,2024-11-29,49,196,10,True
2165,6,2024-11-30,WH-001,4,0,False,98.87,2024-11-30,49,196,4,True
2166,6,2024-12-01,WH-001,1,0,False,103.7,2024-12-01,49,196,1,True
2167,6,2024-12-02,WH-001,0,0,False,101.49,2024-12-02,49,196,0,True
2168,6,2024-12-03,WH-001,0,0,False,103.69,2024-12-03,49,196,0,True
2169,6,2024-12-04,WH-001,0,0,False,102.2,2024-12-04,49,196,0,True
2170,6,2024-12-05,WH-001,186,10,False,103.17,2024-12-05,49,196,176,False
2171,6,2024-12-06,WH-001,181,22,False,99.24,2024-12-06,49,196,159,False
2172,6,2024-12-07,WH-001,178,5,False,98.57,2024-12-07,49,196,173,False
2173,6,2024-12-08,WH-001,177,43,False,100.75,2024-12-08,49,196,134,False
2174,6,2024-12-09,WH-001,170,16,False,101.41,2024-12-09,49,196,154,False
2175,6,2024-12-10,WH-001,166,36,False,102.56,2024-12-10,49,196,130,False
2176,6,2024-12-11,WH-001,165,7,False,100.6,2024-12-11,49,196,158,False
2177,6,2024-12-12,WH-001,162,24,False,102.51,2024-12-12,49,196,138,False
2178,6,2024-12-13,WH-001,157,29,False,101.87,2024-12-13,49,196,128,False
2179,6,2024-12-14,WH-001,152,14,False,98.02,2024-12-14,49,196,138,False
2180,6,2024-12-15,WH-001,151,28,False,103.38,2024-12-15,49,196,123,False
2181,6,2024-12-16,WH-001,146,10,False,100.32,2024-12-16,49,196,136,False
2182,6,2024-12-17,WH-001,144,11,False,98.48,2024-12-17,49,196,133,False
2183,6,2024-12-18,WH-001,141,23,False,97.84,2024-12-18,49,196,118,False
2184,6,2024-12-19,WH-001,139,8,False,98.79,2024-12-19,49,196,131,False
2185,6,2024-12-20,WH-001,135,13,False,100.21,2024-12-20,49,196,122,False
2186,6,2024-12-21,WH-001,128,27,False,101.24,2024-12-21,49,196,101,False
2187,6,2024-12-22,WH-001,126,12,False,102.16,2024-12-22,49,196,114,False
2188,6,2024-12-23,WH-001,119,14,False,101.38,2024-12-23,49,196,105,False
2189,6,2024-12-24,WH-001,113,11,False,98.19,2024-12-24,49,196,102,False
2190,6,2024-12-25,WH-001,112,14,False,102.63,2024-12-25,49,196,98,False
2191,6,2024-12-26,WH-001,105,6,False,102.52,2024-12-26,49,196,99,False
2192,6,2024-12-27,WH-001,102,22,False,103.44,2024-12-27,49,196,80,False
2193,6,2024-12-28,WH-001,99,6,False,103.25,2024-12-28,49,196,93,False
2194,6,2024-12-29,WH-001,96,1,False,99.4,2024-12-29,49,196,95,False
2195,6,2024-12-30,WH-001,90,18,False,99.46,2024-12-30,49,196,72,False
2196,6,2024-12-31,WH-001,85,9,False,99.16,2024-12-31,49,196,76,False
2197,7,2024-01-01,WH-002,1375,253,False,11.2,2024-01-01,457,1828,1122,False
2198,7,2024-01-02,WH-002,1368,148,False,11.43,2024-01-02,457,1828,1220,False
2199,7,2024-01-03,WH-002,1346,46,False,11.08,2024-01-03,457,1828,1300,False
2200,7,2024-01-04,WH-002,1331,183,False,11.13,2024-01-04,457,1828,1148,False
2201,7,2024-01-05,WH-002,1326,155,False,10.96,2024-01-05,457,1828,1171,False
2202,7,2024-01-06,WH-002,1304,213,False,11.6,2024-01-06,457,1828,1091,False
2203,7,2024-01-07,WH-002,1283,267,False,11.53,2024-01-07,457,1828,1016,False
2204,7,2024-01-08,WH-002,1252,142,False,11.51,2024-01-08,457,1828,1110,False
2205,7,2024-01-09,WH-002,1231,180,False,11.52,2024-01-09,457,1828,1051,False
2206,7,2024-01-10,WH-002,1229,213,False,11.07,2024-01-10,457,1828,1016,False
2207,7,2024-01-11,WH-002,1219,32,False,11.23,2024-01-11,457,1828,1187,False
2208,7,2024-01-12,WH-002,1210,223,False,11.46,2024-01-12,457,1828,987,False
2209,7,2024-01-13,WH-002,1208,20,False,11.16,2024-01-13,457,1828,1188,False
2210,7,2024-01-14,WH-002,1194,262,False,11.19,2024-01-14,457,1828,932,False
2211,7,2024-01-15,WH-002,1188,94,False,11.14,2024-01-15,457,1828,1094,False
2212,7,2024-01-16,WH-002,1173,181,False,11.4,2024-01-16,457,1828,992,False
2213,7,2024-01-17,WH-002,1165,78,False,11.27,2024-01-17,457,1828,1087,False
2214,7,2024-01-18,WH-002,1144,81,False,11.61,2024-01-18,457,1828,1063,False
2215,7,2024-01-19,WH-002,1143,66,False,11.31,2024-01-19,457,1828,1077,False
2216,7,2024-01-20,WH-002,1142,163,False,11.31,2024-01-20,457,1828,979,False
2217,7,2024-01-21,WH-002,1138,10,False,11.31,2024-01-21,457,1828,1128,False
2218,7,2024-01-22,WH-002,1121,169,False,11.14,2024-01-22,457,1828,952,False
2219,7,2024-01-23,WH-002,1116,225,False,11.55,2024-01-23,457,1828,891,False
2220,7,2024-01-24,WH-002,1115,82,False,11.11,2024-01-24,457,1828,1033,False
2221,7,2024-01-25,WH-002,1102,239,False,11.02,2024-01-25,457,1828,863,False
2222,7,2024-01-26,WH-002,1084,63,False,11.47,2024-01-26,457,1828,1021,False
2223,7,2024-01-27,WH-002,1064,199,False,11.03,2024-01-27,457,1828,865,False
2224,7,2024-01-28,WH-002,1055,155,False,11.37,2024-01-28,457,1828,900,False
2225,7,2024-01-29,WH-002,1045,100,False,11.26,2024-01-29,457,1828,945,False
2226,7,2024-01-30,WH-002,1036,127,False,11.22,2024-01-30,457,1828,909,False
2227,7,2024-01-31,WH-002,1033,256,False,11.01,2024-01-31,457,1828,777,False
2228,7,2024-02-01,WH-002,1013,237,False,11.09,2024-02-01,457,1828,776,False
2229,7,2024-02-02,WH-002,1008,13,False,11.58,2024-02-02,457,1828,995,False
2230,7,2024-02-03,WH-002,1004,8,False,11.11,2024-02-03,457,1828,996,False
2231,7,2024-02-04,WH-002,998,0,False,11.55,2024-02-04,457,1828,998,False
2232,7,2024-02-05,WH-002,994,14,False,11.59,2024-02-05,457,1828,980,False
2233,7,2024-02-06,WH-002,976,49,False,11.38,2024-02-06,457,1828,927,False
2234,7,2024-02-07,WH-002,947,181,False,11.12,2024-02-07,457,1828,766,False
2235,7,2024-02-08,WH-002,938,68,False,11.21,2024-02-08,457,1828,870,False
2236,7,2024-02-09,WH-002,930,65,False,11.32,2024-02-09,457,1828,865,False
2237,7,2024-02-10,WH-002,927,150,False,11.5,2024-02-10,457,1828,777,False
2238,7,2024-02-11,WH-002,922,106,False,11.27,2024-02-11,457,1828,816,False
2239,7,2024-02-12,WH-002,911,212,False,11.18,2024-02-12,457,1828,699,False
2240,7,2024-02-13,WH-002,895,155,False,11.19,2024-02-13,457,1828,740,False
2241,7,2024-02-14,WH-002,867,128,False,11.34,2024-02-14,457,1828,739,False
2242,7,2024-02-15,WH-002,844,171,False,11.26,2024-02-15,457,1828,673,False
2243,7,2024-02-16,WH-002,816,46,False,11.56,2024-02-16,457,1828,770,False
2244,7,2024-02-17,WH-002,811,14,False,11.33,2024-02-17,457,1828,797,False
2245,7,2024-02-18,WH-002,795,148,False,11.19,2024-02-18,457,1828,647,False
2246,7,2024-02-19,WH-002,770,113,False,11.43,2024-02-19,457,1828,657,False
2247,7,2024-02-20,WH-002,769,49,False,11.11,2024-02-20,457,1828,720,False
2248,7,2024-02-21,WH-002,756,81,False,11.37,2024-02-21,457,1828,675,False
2249,7,2024-02-22,WH-002,748,125,False,11.04,2024-02-22,457,1828,623,False
2250,7,2024-02-23,WH-002,730,112,False,11.32,2024-02-23,457,1828,618,False
2251,7,2024-02-24,WH-002,727,159,False,11.21,2024-02-24,457,1828,568,False
2252,7,2024-02-25,WH-002,719,164,False,11.3,2024-02-25,457,1828,555,False
2253,7,2024-02-26,WH-002,714,99,False,11.43,2024-02-26,457,1828,615,False
2254,7,2024-02-27,WH-002,697,32,False,11.08,2024-02-27,457,1828,665,False
2255,7,2024-02-28,WH-002,693,16,False,11.52,2024-02-28,457,1828,677,False
2256,7,2024-02-29,WH-002,691,107,False,11.26,2024-02-29,457,1828,584,False
2257,7,2024-03-01,WH-002,657,59,False,11.52,2024-03-01,457,1828,598,False
2258,7,2024-03-02,WH-002,652,47,False,11.05,2024-03-02,457,1828,605,False
2259,7,2024-03-03,WH-002,640,54,False,10.97,2024-03-03,457,1828,586,False
2260,7,2024-03-04,WH-002,618,50,False,11.24,2024-03-04,457,1828,568,False
2261,7,2024-03-05,WH-002,605,18,False,11.18,2024-03-05,457,1828,587,False
2262,7,2024-03-06,WH-002,596,11,False,11.38,2024-03-06,457,1828,585,False
2263,7,2024-03-07,WH-002,593,27,False,11.54,2024-03-07,457,1828,566,False
2264,7,2024-03-08,WH-002,575,95,False,11.53,2024-03-08,457,1828,480,False
2265,7,2024-03-09,WH-002,551,101,False,11.18,2024-03-09,457,1828,450,True
2266,7,2024-03-10,WH-002,545,106,False,10.96,2024-03-10,457,1828,439,True
2267,7,2024-03-11,WH-002,538,91,False,11.23,2024-03-11,457,1828,447,True
2268,7,2024-03-12,WH-002,532,57,False,11.0,2024-03-12,457,1828,475,False
2269,7,2024-03-13,WH-002,527,22,False,11.25,2024-03-13,457,1828,505,False
2270,7,2024-03-14,WH-002,525,1,False,11.55,2024-03-14,457,1828,524,False
2271,7,2024-03-15,WH-002,510,101,False,11.15,2024-03-15,457,1828,409,True
2272,7,2024-03-16,WH-002,501,68,False,11.18,2024-03-16,457,1828,433,True
2273,7,2024-03-17,WH-002,494,25,False,11.62,2024-03-17,457,1828,469,False
2274,7,2024-03-18,WH-002,460,111,False,11.59,2024-03-18,457,1828,349,True
2275,7,2024-03-19,WH-002,426,101,True,11.19,2024-03-19,457,1828,325,True
2276,7,2024-03-20,WH-002,420,65,False,11.08,2024-03-20,457,1828,355,True
2277,7,2024-03-21,WH-002,406,31,False,11.3,2024-03-21,457,1828,375,True
2278,7,2024-03-22,WH-002,392,89,False,11.43,2024-03-22,457,1828,303,True
2279,7,2024-03-23,WH-002,387,82,False,10.97,2024-03-23,457,1828,305,True
2280,7,2024-03-24,WH-002,2201,245,False,11.44,2024-03-24,457,1828,1956,False
2281,7,2024-03-25,WH-002,2181,228,False,11.53,2024-03-25,457,1828,1953,False
2282,7,2024-03-26,WH-002,2177,404,False,11.54,2024-03-26,457,1828,1773,False
2283,7,2024-03-27,WH-002,2170,414,False,11.56,2024-03-27,457,1828,1756,False
2284,7,2024-03-28,WH-002,2152,95,False,11.55,2024-03-28,457,1828,2057,False
2285,7,2024-03-29,WH-002,2150,522,False,10.98,2024-03-29,457,1828,1628,False
2286,7,2024-03-30,WH-002,2141,325,False,11.59,2024-03-30,457,1828,1816,False
2287,7,2024-03-31,WH-002,2140,517,False,11.02,2024-03-31,457,1828,1623,False
2288,7,2024-04-01,WH-002,2119,378,False,11.47,2024-04-01,457,1828,1741,False
2289,7,2024-04-02,WH-002,2100,437,False,11.54,2024-04-02,457,1828,1663,False
2290,7,2024-04-03,WH-002,2082,265,False,11.05,2024-04-03,457,1828,1817,False
2291,7,2024-04-04,WH-002,2043,416,False,11.54,2024-04-04,457,1828,1627,False
2292,7,2024-04-05,WH-002,2031,260,False,11.38,2024-04-05,457,1828,1771,False
2293,7,2024-04-06,WH-002,2025,180,False,11.12,2024-04-06,457,1828,1845,False
2294,7,2024-04-07,WH-002,2023,199,False,11.44,2024-04-07,457,1828,1824,False
2295,7,2024-04-08,WH-002,2005,190,False,11.39,2024-04-08,457,1828,1815,False
2296,7,2024-04-09,WH-002,1981,194,False,11.21,2024-04-09,457,1828,1787,False
2297,7,2024-04-10,WH-002,1981,306,False,11.01,2024-04-10,457,1828,1675,False
2298,7,2024-04-11,WH-002,1981,239,False,11.53,2024-04-11,457,1828,1742,False
2299,7,2024-04-12,WH-002,1981,435,False,11.6,2024-04-12,457,1828,1546,False
2300,7,2024-04-13,WH-002,1968,381,False,11.31,2024-04-13,457,1828,1587,False
2301,7,2024-04-14,WH-002,1965,84,False,11.01,2024-04-14,457,1828,1881,False
2302,7,2024-04-15,WH-002,1948,359,False,11.18,2024-04-15,457,1828,1589,False
2303,7,2024-04-16,WH-002,1934,91,False,11.1,2024-04-16,457,1828,1843,False
2304,7,2024-04-17,WH-002,1927,95,False,11.06,2024-04-17,457,1828,1832,False
2305,7,2024-04-18,WH-002,1926,342,False,11.14,2024-04-18,457,1828,1584,False
2306,7,2024-04-19,WH-002,1908,187,False,11.27,2024-04-19,457,1828,1721,False
2307,7,2024-04-20,WH-002,1900,385,False,11.03,2024-04-20,457,1828,1515,False
2308,7,2024-04-21,WH-002,1893,415,False,11.1,2024-04-21,457,1828,1478,False
2309,7,2024-04-22,WH-002,1891,166,False,11.05,2024-04-22,457,1828,1725,False
2310,7,2024-04-23,WH-002,1887,326,False,11.16,2024-04-23,457,1828,1561,False
2311,7,2024-04-24,WH-002,1871,26,False,11.6,2024-04-24,457,1828,1845,False
2312,7,2024-04-25,WH-002,1852,144,False,11.2,2024-04-25,457,1828,1708,False
2313,7,2024-04-26,WH-002,1821,433,False,11.13,2024-04-26,457,1828,1388,False
2314,7,2024-04-27,WH-002,1811,421,False,11.03,2024-04-27,457,1828,1390,False
2315,7,2024-04-28,WH-002,1808,238,False,11.49,2024-04-28,457,1828,1570,False
2316,7,2024-04-29,WH-002,1805,265,False,11.35,2024-04-29,457,1828,1540,False
2317,7,2024-04-30,WH-002,1777,34,False,11.49,2024-04-30,457,1828,1743,False
2318,7,2024-05-01,WH-002,1767,131,False,11.51,2024-05-01,457,1828,1636,False
2319,7,2024-05-02,WH-002,1760,412,False,11.56,2024-05-02,457,1828,1348,False
2320,7,2024-05-03,WH-002,1750,206,False,11.57,2024-05-03,457,1828,1544,False
2321,7,2024-05-04,WH-002,1745,230,False,11.11,2024-05-04,457,1828,1515,False
2322,7,2024-05-05,WH-002,1714,276,False,11.47,2024-05-05,457,1828,1438,False
2323,7,2024-05-06,WH-002,1691,54,False,11.16,2024-05-06,457,1828,1637,False
2324,7,2024-05-07,WH-002,1679,369,False,11.03,2024-05-07,457,1828,1310,False
2325,7,2024-05-08,WH-002,1672,110,False,11.33,2024-05-08,457,1828,1562,False
2326,7,2024-05-09,WH-002,1672,185,False,11.27,2024-05-09,457,1828,1487,False
2327,7,2024-05-10,WH-002,1672,131,False,11.49,2024-05-10,457,1828,1541,False
2328,7,2024-05-11,WH-002,1672,416,False,11.6,2024-05-11,457,1828,1256,False
2329,7,2024-05-12,WH-002,1672,341,False,11.1,2024-05-12,457,1828,1331,False
2330,7,2024-05-13,WH-002,1672,76,False,10.95,2024-05-13,457,1828,1596,False
2331,7,2024-05-14,WH-002,1672,170,False,11.42,2024-05-14,457,1828,1502,False
2332,7,2024-05-15,WH-002,1672,319,False,11.2,2024-05-15,457,1828,1353,False
2333,7,2024-05-16,WH-002,1634,138,False,11.22,2024-05-16,457,1828,1496,False
2334,7,2024-05-17,WH-002,1606,167,False,11.03,2024-05-17,457,1828,1439,False
2335,7,2024-05-18,WH-002,1601,174,False,11.49,2024-05-18,457,1828,1427,False
2336,7,2024-05-19,WH-002,1598,185,False,11.23,2024-05-19,457,1828,1413,False
2337,7,2024-05-20,WH-002,1592,390,False,11.31,2024-05-20,457,1828,1202,False
2338,7,2024-05-21,WH-002,1573,113,False,11.11,2024-05-21,457,1828,1460,False
2339,7,2024-05-22,WH-002,1568,122,False,11.3,2024-05-22,457,1828,1446,False
2340,7,2024-05-23,WH-002,1541,60,False,11.36,2024-05-23,457,1828,1481,False
2341,7,2024-05-24,WH-002,1539,187,False,11.2,2024-05-24,457,1828,1352,False
2342,7,2024-05-25,WH-002,1534,34,False,11.45,2024-05-25,457,1828,1500,False
2343,7,2024-05-26,WH-002,1526,28,False,11.14,2024-05-26,457,1828,1498,False
2344,7,2024-05-27,WH-002,1520,311,False,11.41,2024-05-27,457,1828,1209,False
2345,7,2024-05-28,WH-002,1505,178,False,11.33,2024-05-28,457,1828,1327,False
2346,7,2024-05-29,WH-002,1503,308,False,11.45,2024-05-29,457,1828,1195,False
2347,7,2024-05-30,WH-002,1489,93,False,11.44,2024-05-30,457,1828,1396,False
2348,7,2024-05-31,WH-002,1484,52,False,11.45,2024-05-31,457,1828,1432,False
2349,7,2024-06-01,WH-002,1470,108,False,11.16,2024-06-01,457,1828,1362,False
2350,7,2024-06-02,WH-002,1442,230,False,11.31,2024-06-02,457,1828,1212,False
2351,7,2024-06-03,WH-002,1409,22,False,11.3,2024-06-03,457,1828,1387,False
2352,7,2024-06-04,WH-002,1389,64,False,11.5,2024-06-04,457,1828,1325,False
2353,7,2024-06-05,WH-002,1380,245,False,11.13,2024-06-05,457,1828,1135,False
2354,7,2024-06-06,WH-002,1375,201,False,11.23,2024-06-06,457,1828,1174,False
2355,7,2024-06-07,WH-002,1364,291,False,11.35,2024-06-07,457,1828,1073,False
2356,7,2024-06-08,WH-002,1353,188,False,11.32,2024-06-08,457,1828,1165,False
2357,7,2024-06-09,WH-002,1338,269,False,10.98,2024-06-09,457,1828,1069,False
2358,7,2024-06-10,WH-002,1315,275,False,11.35,2024-06-10,457,1828,1040,False
2359,7,2024-06-11,WH-002,1297,252,False,11.04,2024-06-11,457,1828,1045,False
2360,7,2024-06-12,WH-002,1292,148,False,10.98,2024-06-12,457,1828,1144,False
2361,7,2024-06-13,WH-002,1257,147,False,11.57,2024-06-13,457,1828,1110,False
2362,7,2024-06-14,WH-002,1242,261,False,11.33,2024-06-14,457,1828,981,False
2363,7,2024-06-15,WH-002,1229,175,False,11.11,2024-06-15,457,1828,1054,False
2364,7,2024-06-16,WH-002,1209,301,False,10.99,2024-06-16,457,1828,908,False
2365,7,2024-06-17,WH-002,1203,17,False,11.12,2024-06-17,457,1828,1186,False
2366,7,2024-06-18,WH-002,1189,250,False,11.32,2024-06-18,457,1828,939,False
2367,7,2024-06-19,WH-002,1171,146,False,11.17,2024-06-19,457,1828,1025,False
2368,7,2024-06-20,WH-002,1156,92,False,11.55,2024-06-20,457,1828,1064,False
2369,7,2024-06-21,WH-002,1138,113,False,10.98,2024-06-21,457,1828,1025,False
2370,7,2024-06-22,WH-002,1134,140,False,11.36,2024-06-22,457,1828,994,False
2371,7,2024-06-23,WH-002,1127,13,False,11.1,2024-06-23,457,1828,1114,False
2372,7,2024-06-24,WH-002,1123,273,False,11.41,2024-06-24,457,1828,850,False
2373,7,2024-06-25,WH-002,1103,129,False,11.13,2024-06-25,457,1828,974,False
2374,7,2024-06-26,WH-002,1091,117,False,11.56,2024-06-26,457,1828,974,False
2375,7,2024-06-27,WH-002,1082,144,False,11.57,2024-06-27,457,1828,938,False
2376,7,2024-06-28,WH-002,1058,10,False,11.0,2024-06-28,457,1828,1048,False
2377,7,2024-06-29,WH-002,1038,31,False,10.94,2024-06-29,457,1828,1007,False
2378,7,2024-06-30,WH-002,1020,181,False,11.54,2024-06-30,457,1828,839,False
2379,7,2024-07-01,WH-002,1012,145,False,10.97,2024-07-01,457,1828,867,False
2380,7,2024-07-02,WH-002,968,178,False,11.42,2024-07-02,457,1828,790,False
2381,7,2024-07-03,WH-002,926,31,False,11.25,2024-07-03,457,1828,895,False
2382,7,2024-07-04,WH-002,920,158,False,11.55,2024-07-04,457,1828,762,False
2383,7,2024-07-05,WH-002,902,213,False,11.27,2024-07-05,457,1828,689,False
2384,7,2024-07-06,WH-002,887,202,False,10.94,2024-07-06,457,1828,685,False
2385,7,2024-07-07,WH-002,884,212,False,11.35,2024-07-07,457,1828,672,False
2386,7,2024-07-08,WH-002,863,154,False,11.31,2024-07-08,457,1828,709,False
2387,7,2024-07-09,WH-002,826,26,False,11.22,2024-07-09,457,1828,800,False
2388,7,2024-07-10,WH-002,809,96,False,11.23,2024-07-10,457,1828,713,False
2389,7,2024-07-11,WH-002,772,131,False,11.0,2024-07-11,457,1828,641,False
2390,7,2024-07-12,WH-002,750,16,False,10.99,2024-07-12,457,1828,734,False
2391,7,2024-07-13,WH-002,741,156,False,10.98,2024-07-13,457,1828,585,False
2392,7,2024-07-14,WH-002,720,43,False,11.62,2024-07-14,457,1828,677,False
2393,7,2024-07-15,WH-002,705,59,False,11.28,2024-07-15,457,1828,646,False
2394,7,2024-07-16,WH-002,702,126,False,11.14,2024-07-16,457,1828,576,False
2395,7,2024-07-17,WH-002,697,107,False,11.15,2024-07-17,457,1828,590,False
2396,7,2024-07-18,WH-002,677,150,False,11.6,2024-07-18,457,1828,527,False
2397,7,2024-07-19,WH-002,675,126,False,11.15,2024-07-19,457,1828,549,False
2398,7,2024-07-20,WH-002,671,99,False,11.0,2024-07-20,457,1828,572,False
2399,7,2024-07-21,WH-002,664,134,False,11.04,2024-07-21,457,1828,530,False
2400,7,2024-07-22,WH-002,636,112,False,11.17,2024-07-22,457,1828,524,False
2401,7,2024-07-23,WH-002,627,52,False,10.98,2024-07-23,457,1828,575,False
2402,7,2024-07-24,WH-002,618,152,False,11.03,2024-07-24,457,1828,466,False
2403,7,2024-07-25,WH-002,603,59,False,10.99,2024-07-25,457,1828,544,False
2404,7,2024-07-26,WH-002,599,64,False,11.36,2024-07-26,457,1828,535,False
2405,7,2024-07-27,WH-002,597,112,False,11.26,2024-07-27,457,1828,485,False
2406,7,2024-07-28,WH-002,592,125,False,11.32,2024-07-28,457,1828,467,False
2407,7,2024-07-29,WH-002,575,131,False,11.21,2024-07-29,457,1828,444,True
2408,7,2024-07-30,WH-002,557,72,False,11.57,2024-07-30,457,1828,485,False
2409,7,2024-07-31,WH-002,550,121,False,11.49,2024-07-31,457,1828,429,True
2410,7,2024-08-01,WH-002,546,9,False,11.46,2024-08-01,457,1828,537,False
2411,7,2024-08-02,WH-002,535,77,False,11.48,2024-08-02,457,1828,458,False
2412,7,2024-08-03,WH-002,518,62,False,10.96,2024-08-03,457,1828,456,True
2413,7,2024-08-04,WH-002,511,70,False,11.56,2024-08-04,457,1828,441,True
2414,7,2024-08-05,WH-002,504,40,False,11.5,2024-08-05,457,1828,464,False
2415,7,2024-08-06,WH-002,492,50,False,11.4,2024-08-06,457,1828,442,True
2416,7,2024-08-07,WH-002,483,115,False,11.03,2024-08-07,457,1828,368,True
2417,7,2024-08-08,WH-002,467,32,False,11.26,2024-08-08,457,1828,435,True
2418,7,2024-08-09,WH-002,448,108,True,11.37,2024-08-09,457,1828,340,True
2419,7,2024-08-10,WH-002,433,23,False,11.11,2024-08-10,457,1828,410,True
2420,7,2024-08-11,WH-002,401,79,False,11.19,2024-08-11,457,1828,322,True
2421,7,2024-08-12,WH-002,384,20,False,11.47,2024-08-12,457,1828,364,True
2422,7,2024-08-13,WH-002,370,0,False,11.19,2024-08-13,457,1828,370,True
2423,7,2024-08-14,WH-002,2179,95,False,10.99,2024-08-14,457,1828,2084,False
2424,7,2024-08-15,WH-002,2171,35,False,11.15,2024-08-15,457,1828,2136,False
