forecast_id,product_id,forecast_date,generated_at,model_name,model_version,predicted_demand,lower_bound_95,upper_bound_95,actual_demand,mae,mape,confidence_score,horizon_days
803,9,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,18.04,14.43,21.65,20.0,1.96,9.3333,0.9747,7
804,9,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,8.38,6.7,10.06,9.0,0.62,6.2,0.7934,7
805,9,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,12.72,10.18,15.26,9.0,3.72,37.2,0.7955,7
806,9,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,19.92,15.94,23.9,18.0,1.92,10.1053,0.8679,7
807,9,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,20.61,16.49,24.73,10.0,10.61,96.4545,0.8289,7
808,9,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,17.08,13.66,20.5,12.0,5.08,39.0769,0.9704,7
809,9,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,17.7,14.16,21.24,19.0,1.3,6.5,0.99,7
810,9,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,14.99,11.99,17.99,8.0,6.99,77.6667,0.8518,7
811,9,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,11.6,9.28,13.92,8.0,3.6,40.0,0.9012,7
812,9,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,8.52,6.82,10.22,5.0,3.52,58.6667,0.8069,7
813,9,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,17.06,13.65,20.47,5.0,12.06,100.0,0.9695,7
814,9,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,15.55,12.44,18.66,15.0,0.55,3.4375,0.8833,7
815,9,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,20.66,16.53,24.79,14.0,6.66,44.4,0.8259,7
816,9,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,18.4,14.72,22.08,9.0,9.4,94.0,0.9544,7
817,9,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,18.13,14.5,21.76,8.0,10.13,100.0,0.9699,7
818,9,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,10.13,8.1,12.16,2.0,8.13,100.0,0.9594,7
819,9,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,11.45,9.16,13.74,5.0,6.45,100.0,0.9159,7
820,9,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,20.78,16.62,24.94,7.0,13.78,100.0,0.8192,7
821,9,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,39.63,31.7,47.56,6.0,33.63,100.0,0.8149,7
822,9,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,6.91,5.53,8.29,1.0,5.91,100.0,0.6911,7
823,9,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,15.42,12.34,18.5,6.0,9.42,100.0,0.8763,7
824,9,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,16.3,13.04,19.56,14.0,2.3,15.3333,0.9259,7
825,9,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,11.52,9.22,13.82,7.0,4.52,56.5,0.9088,7
826,9,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,10.57,8.46,12.68,1.0,9.57,100.0,0.99,7
827,9,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,18.24,14.59,21.89,6.0,12.24,100.0,0.9635,7
828,9,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,17.3,13.84,20.76,18.0,0.7,3.6842,0.8191,7
829,10,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,7.9,6.32,9.48,7.0,0.9,11.25,0.9032,7
830,10,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,6.77,5.42,8.12,5.0,1.77,29.5,0.9408,7
831,10,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,7.56,6.05,9.07,4.0,3.56,71.2,0.9503,7
832,10,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,7.03,5.62,8.44,2.0,5.03,100.0,0.9768,7
833,10,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,3.75,3.0,4.5,7.0,3.25,40.625,0.8678,7
834,10,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,5.2,4.16,6.24,2.0,3.2,100.0,0.7967,7
835,10,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,7.72,6.18,9.26,4.0,3.72,74.4,0.9277,7
836,10,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,7.18,5.74,8.62,3.0,4.18,100.0,0.99,7
837,10,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,6.33,5.06,7.6,9.0,2.67,26.7,0.8797,7
838,10,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,7.84,6.27,9.41,2.0,5.84,100.0,0.9109,7
839,10,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,7.6,6.08,9.12,4.0,3.6,72.0,0.944,7
840,10,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,3.85,3.08,4.62,3.0,0.85,21.25,0.8903,7
841,10,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,4.56,3.65,5.47,5.0,0.44,7.3333,0.9451,7
842,10,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,7.1,5.68,8.52,2.0,5.1,100.0,0.9864,7
843,10,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,7.56,6.05,9.07,4.0,3.56,71.2,0.9497,7
844,10,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,7.65,6.12,9.18,7.0,0.65,8.125,0.9371,7
845,10,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,6.62,5.3,7.94,2.0,4.62,100.0,0.9201,7
846,10,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,7.59,6.07,9.11,3.0,4.59,100.0,0.9455,7
847,10,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,5.07,4.06,6.08,4.0,1.07,21.4,0.8257,7
848,10,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,4.68,3.74,5.62,3.0,1.68,42.0,0.9176,7
849,10,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,7.21,5.77,8.65,3.0,4.21,100.0,0.99,7
850,10,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,7.25,5.8,8.7,5.0,2.25,37.5,0.99,7
851,10,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,8.53,6.82,10.24,3.0,5.53,100.0,0.8152,7
852,10,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,8.49,6.79,10.19,6.0,2.49,35.5714,0.8214,7
853,10,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,6.28,5.02,7.54,5.0,1.28,21.3333,0.872,7
854,10,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,4.58,3.66,5.5,2.0,2.58,86.0,0.9394,7
855,10,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,4.19,3.35,5.03,4.0,0.19,3.8,0.9688,7
856,10,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,6.12,4.9,7.34,3.0,3.12,78.0,0.8505,7
857,10,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,7.92,6.34,9.5,6.0,1.92,27.4286,0.9004,7
858,10,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,7.68,6.14,9.22,1.0,6.68,100.0,0.9332,7
859,10,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,6.69,5.35,8.03,1.0,5.69,100.0,0.929,7
860,10,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,5.82,4.66,6.98,4.0,1.82,36.4,0.9692,7
861,10,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,4.11,3.29,4.93,3.0,1.11,27.75,0.8593,7
862,10,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,3.42,2.74,4.1,2.0,1.42,47.3333,0.9513,7
863,10,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,5.57,4.46,6.68,3.0,2.57,64.25,0.9282,7
864,10,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,5.19,4.15,6.23,4.0,1.19,23.8,0.8642,7
865,10,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,6.41,5.13,7.69,7.0,0.59,7.375,0.9318,7
866,10,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,4.96,3.97,5.95,2.0,2.96,98.6667,0.826,7
867,10,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,4.96,3.97,5.95,2.0,2.96,98.6667,0.8258,7
868,10,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,3.5,2.8,4.2,2.0,1.5,50.0,0.9715,7
869,10,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,3.33,2.66,4.0,2.0,1.33,44.3333,0.9249,7
870,10,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,5.02,4.02,6.02,1.0,4.02,100.0,0.8363,7
871,10,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,5.2,4.16,6.24,4.0,1.2,24.0,0.8675,7
872,10,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,4.8,3.84,5.76,1.0,3.8,100.0,0.7997,7
873,10,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,6.11,4.89,7.33,7.0,0.89,11.125,0.9817,7
874,10,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,5.05,4.04,6.06,5.0,0.05,0.8333,0.8424,7
875,10,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,3.06,2.45,3.67,5.0,1.94,32.3333,0.8504,7
876,10,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,3.53,2.82,4.24,3.0,0.53,13.25,0.9811,7
877,10,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,5.83,4.66,7.0,5.0,0.83,13.8333,0.972,7
878,10,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,6.07,4.86,7.28,3.0,3.07,76.75,0.9884,7
879,10,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,7.39,5.91,8.87,3.0,4.39,100.0,0.768,7
880,10,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,5.53,4.42,6.64,1.0,4.53,100.0,0.9217,7
881,10,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,3.85,3.08,4.62,5.0,1.15,19.1667,0.6423,7
882,10,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,3.97,3.18,4.76,2.0,1.97,65.6667,0.8963,7
883,10,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,3.04,2.43,3.65,2.0,1.04,34.6667,0.8446,7
884,10,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,6.51,5.21,7.81,5.0,1.51,25.1667,0.9152,7
885,10,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,5.33,4.26,6.4,4.0,1.33,26.6,0.8876,7
886,10,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,6.02,4.82,7.22,2.0,4.02,100.0,0.99,7
887,10,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,5.73,4.58,6.88,4.0,1.73,34.6,0.955,7
888,10,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,14.12,11.3,16.94,14.0,0.12,0.8,0.9412,7
889,10,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,6.21,4.97,7.45,5.0,1.21,20.1667,0.7839,7
890,10,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,5.43,4.34,6.52,4.0,1.43,28.6,0.9303,7
891,10,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,4.64,3.71,5.57,3.0,1.64,41.0,0.8591,7
892,10,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,5.61,4.49,6.73,3.0,2.61,65.25,0.962,7
893,10,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,6.72,5.38,8.06,7.0,0.28,3.5,0.7562,7
894,10,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,5.34,4.27,6.41,2.0,3.34,100.0,0.9892,7
895,10,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,6.49,5.19,7.79,1.0,5.49,100.0,0.7974,7
896,10,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,2.54,2.03,3.05,4.0,1.46,29.2,0.7829,7
897,10,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,3.31,2.65,3.97,5.0,1.69,28.1667,0.9791,7
898,10,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,5.13,4.1,6.16,4.0,1.13,22.6,0.9502,7
899,10,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,4.91,3.93,5.89,1.0,3.91,100.0,0.91,7
900,10,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,4.06,3.25,4.87,1.0,3.06,100.0,0.7522,7
901,10,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,5.68,4.54,6.82,1.0,4.68,100.0,0.949,7
902,10,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,5.94,4.75,7.13,2.0,3.94,100.0,0.9009,7
903,10,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,3.27,2.62,3.92,2.0,1.27,42.3333,0.99,7
904,10,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,2.62,2.1,3.14,1.0,1.62,81.0,0.8083,7
905,10,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,4.77,3.82,5.72,1.0,3.77,100.0,0.8827,7
906,10,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,5.09,4.07,6.11,1.0,4.09,100.0,0.9418,7
907,10,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,6.13,4.9,7.36,3.0,3.13,78.25,0.8652,7
908,10,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,4.56,3.65,5.47,3.0,1.56,39.0,0.8449,7
909,10,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,5.82,4.66,6.98,3.0,2.82,70.5,0.9223,7
910,10,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,3.73,2.98,4.48,1.0,2.73,100.0,0.8492,7
911,10,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,3.2,2.56,3.84,1.0,2.2,100.0,0.9867,7
912,10,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,5.55,4.44,6.66,2.0,3.55,100.0,0.972,7
913,10,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,9.98,7.98,11.98,1.0,8.98,100.0,0.9723,7
914,10,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,1.36,1.09,1.63,3.0,1.64,41.0,0.8379,7
915,10,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,5.42,4.34,6.5,4.0,1.42,28.4,0.99,7
916,10,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,4.8,3.84,5.76,2.0,2.8,93.3333,0.8897,7
917,10,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,3.59,2.87,4.31,2.0,1.59,53.0,0.8908,7
918,10,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,3.59,2.87,4.31,1.0,2.59,100.0,0.8927,7
919,10,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,5.41,4.33,6.49,8.0,2.59,28.7778,0.99,7
920,10,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,6.11,4.89,7.33,4.0,2.11,42.2,0.9422,7
921,11,2024-10-01,2024-09-24,xgboost_demand_v1,1.0.0,108.72,86.98,130.46,0.0,108.72,100.0,0.9341,7
922,11,2024-10-02,2024-09-25,xgboost_demand_v1,1.0.0,93.08,74.46,111.7,0.0,93.08,100.0,0.9126,7
923,11,2024-10-03,2024-09-26,xgboost_demand_v1,1.0.0,69.58,55.66,83.5,0.0,69.58,100.0,0.6821,7
924,11,2024-10-04,2024-09-27,xgboost_demand_v1,1.0.0,89.58,71.66,107.5,0.0,89.58,100.0,0.8783,7
925,11,2024-10-05,2024-09-28,xgboost_demand_v1,1.0.0,57.77,46.22,69.32,41.0,16.77,39.9286,0.944,7
926,11,2024-10-06,2024-09-29,xgboost_demand_v1,1.0.0,52.59,42.07,63.11,63.0,10.41,16.2656,0.8592,7
927,11,2024-10-07,2024-09-30,xgboost_demand_v1,1.0.0,117.45,93.96,140.94,39.0,78.45,100.0,0.8485,7
928,11,2024-10-08,2024-10-01,xgboost_demand_v1,1.0.0,82.92,66.34,99.5,61.0,21.92,35.3548,0.813,7
929,11,2024-10-09,2024-10-02,xgboost_demand_v1,1.0.0,105.98,84.78,127.18,8.0,97.98,100.0,0.961,7
930,11,2024-10-10,2024-10-03,xgboost_demand_v1,1.0.0,102.03,81.62,122.44,101.0,1.03,1.0098,0.99,7
931,11,2024-10-11,2024-10-04,xgboost_demand_v1,1.0.0,87.7,70.16,105.24,79.0,8.7,10.875,0.8598,7
932,11,2024-10-12,2024-10-05,xgboost_demand_v1,1.0.0,60.89,48.71,73.07,54.0,6.89,12.5273,0.99,7
933,11,2024-10-13,2024-10-06,xgboost_demand_v1,1.0.0,52.81,42.25,63.37,19.0,33.81,100.0,0.8629,7
934,11,2024-10-14,2024-10-07,xgboost_demand_v1,1.0.0,102.47,81.98,122.96,58.0,44.47,75.3729,0.99,7
935,11,2024-10-15,2024-10-08,xgboost_demand_v1,1.0.0,102.07,81.66,122.48,50.0,52.07,100.0,0.99,7
936,11,2024-10-16,2024-10-09,xgboost_demand_v1,1.0.0,79.04,63.23,94.85,35.0,44.04,100.0,0.7749,7
937,11,2024-10-17,2024-10-10,xgboost_demand_v1,1.0.0,78.43,62.74,94.12,26.0,52.43,100.0,0.7689,7
938,11,2024-10-18,2024-10-11,xgboost_demand_v1,1.0.0,119.54,95.63,143.45,8.0,111.54,100.0,0.828,7
939,11,2024-10-19,2024-10-12,xgboost_demand_v1,1.0.0,63.8,51.04,76.56,11.0,52.8,100.0,0.9576,7
940,11,2024-10-20,2024-10-13,xgboost_demand_v1,1.0.0,56.39,45.11,67.67,28.0,28.39,97.8966,0.9215,7
941,11,2024-10-21,2024-10-14,xgboost_demand_v1,1.0.0,97.38,77.9,116.86,68.0,29.38,42.5797,0.9547,7
942,11,2024-10-22,2024-10-15,xgboost_demand_v1,1.0.0,95.9,76.72,115.08,99.0,3.1,3.1,0.9402,7
943,11,2024-10-23,2024-10-16,xgboost_demand_v1,1.0.0,113.22,90.58,135.86,83.0,30.22,35.9762,0.89,7
944,11,2024-10-24,2024-10-17,xgboost_demand_v1,1.0.0,96.22,76.98,115.46,28.0,68.22,100.0,0.9434,7
945,11,2024-10-25,2024-10-18,xgboost_demand_v1,1.0.0,83.7,66.96,100.44,82.0,1.7,2.0482,0.8206,7
946,11,2024-10-26,2024-10-19,xgboost_demand_v1,1.0.0,57.32,45.86,68.78,11.0,46.32,100.0,0.9366,7
947,11,2024-10-27,2024-10-20,xgboost_demand_v1,1.0.0,54.92,43.94,65.9,39.0,15.92,39.8,0.8973,7
948,11,2024-10-28,2024-10-21,xgboost_demand_v1,1.0.0,99.1,79.28,118.92,21.0,78.1,100.0,0.9716,7
949,11,2024-10-29,2024-10-22,xgboost_demand_v1,1.0.0,118.26,94.61,141.91,74.0,44.26,59.0133,0.8406,7
950,11,2024-10-30,2024-10-23,xgboost_demand_v1,1.0.0,84.23,67.38,101.08,65.0,19.23,29.1364,0.8258,7
951,11,2024-10-31,2024-10-24,xgboost_demand_v1,1.0.0,87.78,70.22,105.34,44.0,43.78,97.2889,0.8606,7
952,11,2024-11-01,2024-10-25,xgboost_demand_v1,1.0.0,103.81,83.05,124.57,57.0,46.81,80.7069,0.9287,7
953,11,2024-11-02,2024-10-26,xgboost_demand_v1,1.0.0,51.64,41.31,61.97,26.0,25.64,94.963,0.8882,7
954,11,2024-11-03,2024-10-27,xgboost_demand_v1,1.0.0,65.43,52.34,78.52,22.0,43.43,100.0,0.8747,7
955,11,2024-11-04,2024-10-28,xgboost_demand_v1,1.0.0,107.84,86.27,129.41,7.0,100.84,100.0,0.8871,7
956,11,2024-11-05,2024-10-29,xgboost_demand_v1,1.0.0,104.54,83.63,125.45,46.0,58.54,100.0,0.9211,7
957,11,2024-11-06,2024-10-30,xgboost_demand_v1,1.0.0,110.49,88.39,132.59,119.0,8.51,7.0917,0.8598,7
958,11,2024-11-07,2024-10-31,xgboost_demand_v1,1.0.0,107.05,85.64,128.46,79.0,28.05,35.0625,0.8953,7
959,11,2024-11-08,2024-11-01,xgboost_demand_v1,1.0.0,89.19,71.35,107.03,2.0,87.19,100.0,0.9204,7
960,11,2024-11-09,2024-11-02,xgboost_demand_v1,1.0.0,74.63,59.7,89.56,37.0,37.63,99.0263,0.7163,7
961,11,2024-11-10,2024-11-03,xgboost_demand_v1,1.0.0,48.61,38.89,58.33,0.0,48.61,100.0,0.8361,7
962,11,2024-11-11,2024-11-04,xgboost_demand_v1,1.0.0,96.41,77.13,115.69,58.0,38.41,65.1017,0.99,7
963,11,2024-11-12,2024-11-05,xgboost_demand_v1,1.0.0,93.27,74.62,111.92,20.0,73.27,100.0,0.9625,7
964,11,2024-11-13,2024-11-06,xgboost_demand_v1,1.0.0,115.07,92.06,138.08,47.0,68.07,100.0,0.8124,7
965,11,2024-11-14,2024-11-07,xgboost_demand_v1,1.0.0,104.0,83.2,124.8,29.0,75.0,100.0,0.9267,7
966,11,2024-11-15,2024-11-08,xgboost_demand_v1,1.0.0,105.02,84.02,126.02,120.0,14.98,12.3802,0.9162,7
967,11,2024-11-16,2024-11-09,xgboost_demand_v1,1.0.0,62.37,49.9,74.84,16.0,46.37,100.0,0.9272,7
968,11,2024-11-17,2024-11-10,xgboost_demand_v1,1.0.0,52.72,42.18,63.26,24.0,28.72,100.0,0.9067,7
969,11,2024-11-18,2024-11-11,xgboost_demand_v1,1.0.0,87.78,70.22,105.34,15.0,72.78,100.0,0.9059,7
970,11,2024-11-19,2024-11-12,xgboost_demand_v1,1.0.0,118.93,95.14,142.72,38.0,80.93,100.0,0.7726,7
971,11,2024-11-20,2024-11-13,xgboost_demand_v1,1.0.0,114.06,91.25,136.87,49.0,65.06,100.0,0.8229,7
972,11,2024-11-21,2024-11-14,xgboost_demand_v1,1.0.0,95.2,76.16,114.24,7.0,88.2,100.0,0.9825,7
973,11,2024-11-22,2024-11-15,xgboost_demand_v1,1.0.0,88.22,70.58,105.86,74.0,14.22,18.96,0.9104,7
974,11,2024-11-23,2024-11-16,xgboost_demand_v1,1.0.0,59.89,47.91,71.87,59.0,0.89,1.4833,0.9699,7
975,11,2024-11-24,2024-11-17,xgboost_demand_v1,1.0.0,67.28,53.82,80.74,24.0,43.28,100.0,0.8428,7
976,11,2024-11-25,2024-11-18,xgboost_demand_v1,1.0.0,101.85,81.48,122.22,26.0,75.85,100.0,0.9489,7
977,11,2024-11-26,2024-11-19,xgboost_demand_v1,1.0.0,91.16,72.93,109.39,80.0,11.16,13.7778,0.9408,7
978,11,2024-11-27,2024-11-20,xgboost_demand_v1,1.0.0,97.01,77.61,116.41,64.0,33.01,50.7846,0.99,7
979,11,2024-11-28,2024-11-21,xgboost_demand_v1,1.0.0,97.87,78.3,117.44,53.0,44.87,83.0926,0.99,7
980,11,2024-11-29,2024-11-22,xgboost_demand_v1,1.0.0,289.25,231.4,347.1,148.0,141.25,94.7987,0.806,7
981,11,2024-11-30,2024-11-23,xgboost_demand_v1,1.0.0,113.08,90.46,135.7,53.0,60.08,100.0,0.8841,7
982,11,2024-12-01,2024-11-24,xgboost_demand_v1,1.0.0,111.92,89.54,134.3,51.0,60.92,100.0,0.984,7
983,11,2024-12-02,2024-11-25,xgboost_demand_v1,1.0.0,111.55,89.24,133.86,61.0,50.55,81.5323,0.9064,7
984,11,2024-12-03,2024-11-26,xgboost_demand_v1,1.0.0,89.35,71.48,107.22,31.0,58.35,100.0,0.876,7
985,11,2024-12-04,2024-11-27,xgboost_demand_v1,1.0.0,95.5,76.4,114.6,17.0,78.5,100.0,0.9363,7
986,11,2024-12-05,2024-11-28,xgboost_demand_v1,1.0.0,112.62,90.1,135.14,101.0,11.62,11.3922,0.8959,7
987,11,2024-12-06,2024-11-29,xgboost_demand_v1,1.0.0,106.14,84.91,127.37,44.0,62.14,100.0,0.9594,7
988,11,2024-12-07,2024-11-30,xgboost_demand_v1,1.0.0,66.04,52.83,79.25,34.0,32.04,91.5429,0.9209,7
989,11,2024-12-08,2024-12-01,xgboost_demand_v1,1.0.0,70.52,56.42,84.62,10.0,60.52,100.0,0.8478,7
990,11,2024-12-09,2024-12-02,xgboost_demand_v1,1.0.0,100.72,80.58,120.86,67.0,33.72,49.5882,0.9874,7
991,11,2024-12-10,2024-12-03,xgboost_demand_v1,1.0.0,124.36,99.49,149.23,62.0,62.36,98.9841,0.7808,7
992,11,2024-12-11,2024-12-04,xgboost_demand_v1,1.0.0,121.17,96.94,145.4,105.0,16.17,15.2547,0.8121,7
993,11,2024-12-12,2024-12-05,xgboost_demand_v1,1.0.0,100.8,80.64,120.96,9.0,91.8,100.0,0.9882,7
994,11,2024-12-13,2024-12-06,xgboost_demand_v1,1.0.0,110.06,88.05,132.07,68.0,42.06,60.9565,0.921,7
995,11,2024-12-14,2024-12-07,xgboost_demand_v1,1.0.0,63.3,50.64,75.96,31.0,32.3,100.0,0.9657,7
996,11,2024-12-15,2024-12-08,xgboost_demand_v1,1.0.0,49.73,39.78,59.68,52.0,2.27,4.283,0.8126,7
997,11,2024-12-16,2024-12-09,xgboost_demand_v1,1.0.0,121.32,97.06,145.58,87.0,34.32,39.0,0.8106,7
998,11,2024-12-17,2024-12-10,xgboost_demand_v1,1.0.0,90.18,72.14,108.22,12.0,78.18,100.0,0.8841,7
999,11,2024-12-18,2024-12-11,xgboost_demand_v1,1.0.0,112.77,90.22,135.32,14.0,98.77,100.0,0.8944,7
1000,11,2024-12-19,2024-12-12,xgboost_demand_v1,1.0.0,101.33,81.06,121.6,98.0,3.33,3.3636,0.99,7
1001,11,2024-12-20,2024-12-13,xgboost_demand_v1,1.0.0,87.43,69.94,104.92,34.0,53.43,100.0,0.8572,7
1002,11,2024-12-21,2024-12-14,xgboost_demand_v1,1.0.0,69.14,55.31,82.97,43.0,26.14,59.4091,0.8703,7
1003,11,2024-12-22,2024-12-15,xgboost_demand_v1,1.0.0,66.07,52.86,79.28,1.0,65.07,100.0,0.9204,7
1004,11,2024-12-23,2024-12-16,xgboost_demand_v1,1.0.0,93.26,74.61,111.91,93.0,0.26,0.2766,0.9143,7
1005,11,2024-12-24,2024-12-17,xgboost_demand_v1,1.0.0,165.12,132.1,198.14,66.0,99.12,100.0,0.852,7
1006,11,2024-12-25,2024-12-18,xgboost_demand_v1,1.0.0,31.02,24.82,37.22,10.0,21.02,100.0,0.9863,7
1007,11,2024-12-26,2024-12-19,xgboost_demand_v1,1.0.0,104.97,83.98,125.96,6.0,98.97,100.0,0.9709,7
1008,11,2024-12-27,2024-12-20,xgboost_demand_v1,1.0.0,110.73,88.58,132.88,53.0,57.73,100.0,0.9144,7
1009,11,2024-12-28,2024-12-21,xgboost_demand_v1,1.0.0,44.81,35.85,53.77,20.0,24.81,100.0,0.7322,7
1010,11,2024-12-29,2024-12-22,xgboost_demand_v1,1.0.0,71.03,56.82,85.24,46.0,25.03,53.2553,0.8394,7
1011,11,2024-12-30,2024-12-23,xgboost_demand_v1,1.0.0,99.46,79.57,119.35,31.0,68.46,100.0,0.9751,7
1012,11,2024-12-31,2024-12-24,xgboost_demand_v1,1.0.0,131.11,104.89,157.33,64.0,67.11,100.0,0.9288,7
